block_name,basin_name,basin_id,date_collection,CALCIUM(mg/L),PH.1,TEMPERATURE,TOTAL DISSOLVED SOLIDS(mg/L),TOTAL HARDNESS(mg/L),DISSOLVED OXYGEN(mg/L),BIOCHEMICAL OXYGEN DEMAND(mg/L),MAGNESIUM(mg/L)
HONNALI,Krishna Basin,3,01-12-2016 00:00,23.41982766,8.548471799,25,276.2886204,120.7092727,6.946218493,1.521034657,14.53764201
HARIHAR,Krishna Basin,3,01-12-2016 00:00,45,7.8,24,562,216.787,6.703138567,2.957433448,25.029
BHADRAVATI,Krishna Basin,3,01-12-2016 00:00,19.2,7.59,22.5,160,74.8313,7.79,2.4,6.4395
SHIMOGA,Krishna Basin,3,02-01-1978 00:00,23.64192313,7.1,23.5,236.0543345,121.9803056,5.945717527,1.535606529,14.69479137
HAVERI,Krishna Basin,3,02-01-1978 00:00,9.004847557,7.7,28,78,51.45467754,5.776267787,0.35118812,7.588707328
fd,Krishna Basin,3,02-01-1978 00:00,23.49449692,7.2,24.5,262.8778561,121.1335053,6.139169312,1.525865405,14.58966943
YADGIR,Krishna Basin,3,02-01-1978 00:00,35.95576833,8.5,22.5,449,181.5729477,7.487479439,2.546055929,20.76217811
SHIMOGA,Krishna Basin,3,02-01-1984 00:00,11,7.78,25.04487162,193.3442208,81.6667,6.871346687,0.647317803,13
HAVERI,Krishna Basin,3,02-01-1984 00:00,43,7.87,23.52720478,203,136.667,5.317971973,2.285932256,7
fd,Krishna Basin,3,02-01-1984 00:00,30,7.88,18.83509245,273,250,3.383371203,2.949678305,42
SIRUGUPPA,Krishna Basin,3,02-01-1984 00:00,31.96,7.99,30.77132112,910,226.814,9.250213749,2.532783299,35.2593
YADGIR,Krishna Basin,3,02-01-1989 00:00,35.028,7.58,25.00690378,391.7303782,166.98,6.104228269,2.242278532,19.0585
SIRUGUPPA,Krishna Basin,3,02-01-1989 00:00,45.036,7.99,25.08988034,258.8985588,125.155,6.095178275,2.216753188,3.01563
DEVADURGA,Krishna Basin,3,02-01-1995 00:00,50.04,8.44,26,588.9516921,218.149,7.1,2.744950219,22.3317
SEDAM,Krishna Basin,3,02-01-1995 00:00,28.024,7.75,16,203.3372746,188.462,5.142446997,2.148762948,28.4164
YADGIR,Krishna Basin,3,02-01-1995 00:00,32.024,8.78,20,315.8801346,188.337,6.28,2.124063753,25.9864
SIRUGUPPA,Krishna Basin,3,02-01-1995 00:00,20.016,8.46,20,509.4531128,244.399,6.62,2.089983546,46.6463
YADGIR,Krishna Basin,3,02-01-2003 00:00,35.956,8.59,26,472.0076796,189.226,6.7,2.2,23.8407
SIRUGUPPA,Krishna Basin,3,02-01-2003 00:00,21.972,8.37,26,758.2966434,292.938,6.7,1.8,57.122
BHADRAVATI,Krishna Basin,3,02-01-2004 00:00,44.04,7.61,31,562.4827563,213.475,5.44,1.47,24.81
SHIMOGA,Krishna Basin,3,02-01-2006 00:00,11.73,7.95,20,137.4693269,65.325,7.99,1.13,8.64
HONNALI,Krishna Basin,3,02-01-2006 00:00,14.61,8.18,24.5,128.2770329,74.4,6.64,0.63,9.09
HAVERI,Krishna Basin,3,02-01-2006 00:00,24.04,8.22,25,305.3695303,129.767,6.750979954,1.528947697,16.72
BHADRAVATI,Krishna Basin,3,02-01-2006 00:00,22.31,8.22,26,324.9167024,119.4,7.17,1.34,15.27
BADAMI,Krishna Basin,3,02-01-2006 00:00,12.33,7.98,22,52.83678821,64.075,6.4,1.1,7.98
SIRUGUPPA,Krishna Basin,3,02-01-2006 00:00,56,8,22,502.5753109,231.667,6.89,0.29,22
MUDHOL,Krishna Basin,3,02-01-2006 00:00,8.22,7.01,26.82008454,438.822095,99.4667,8.6,0.8,18.94
SHIMOGA,Krishna Basin,3,02-01-2007 00:00,25.8,7.28,21.5,364.1856614,108.585,8.54,2.23,10.5805
HAVERI,Krishna Basin,3,02-01-2007 00:00,7.8,7.91,23,8.053652487,35.1938,6.758445243,0.112275645,3.7665
BHADRAVATI,Krishna Basin,3,02-01-2007 00:00,15.6,7.46,26.5,249.8276778,70.8938,7.17,1.95,7.6545
BADAMI,Krishna Basin,3,02-01-2007 00:00,19.6,7.67,22,156.4021617,94.4167,6.8,0.2,10.9
SHIMOGA,Krishna Basin,3,02-01-2012 00:00,6.4,7.23,23,-57.73304049,32.2,5.2,1.7,3.888
HONNALI,Krishna Basin,3,02-01-2012 00:00,14.4,7.6,26,153.3745761,64.35,6.55,0.963,6.804
HAVERI,Krishna Basin,3,02-01-2012 00:00,22.4,8.17,25,186.5404212,104.6,5.97,1.73,11.664
BHADRAVATI,Krishna Basin,3,02-01-2012 00:00,20.8,7.17,25,62.54787887,72.25,5,1.35,4.86
SHIMOGA,Krishna Basin,3,02-01-2017 00:00,6.2,7.38,22.5,34,31.1938,6.16,0.32,3.7665
HONNALI,Krishna Basin,3,02-01-2017 00:00,9.8,8.04,22,72,52.3438,7.1,1.12,6.6825
BHADRAVATI,Krishna Basin,3,02-01-2017 00:00,13.6,7.74,22.5,82,64.8812,5.51,1.29,7.4115
SHIMOGA,Krishna Basin,3,02-02-1976 00:00,23.56835734,6.9,24,249.463488,121.5567487,5.905656511,1.530720221,14.64209924
HAVERI,Krishna Basin,3,02-02-1976 00:00,21.3990098,7.4,22,147,109.3840756,5.79022713,1.336578432,13.10564353
fd,Krishna Basin,3,02-02-1976 00:00,23.3976625,7.4,24,245,120.356224,6.167398637,1.515927737,14.4576471
YADGIR,Krishna Basin,3,02-02-1976 00:00,30.26900273,7.5,23.5,366,154.0262002,6.652740615,2.081729431,17.9567981
SHIMOGA,Krishna Basin,3,02-02-1981 00:00,8,7.6,23.12725757,51,70,5.901317896,0.484423594,12
HAVERI,Krishna Basin,3,02-02-1981 00:00,36,8,25.18646153,204,98.3333,6.385932845,1.662883341,2
fd,Krishna Basin,3,02-02-1981 00:00,8,8.2,22.90702798,396,195,6.13949898,1.599906895,42
SIRUGUPPA,Krishna Basin,3,02-02-1981 00:00,7.992,8.3,30.82463193,877,199.213,10.08377372,1.451848446,43.0159
SHIMOGA,Krishna Basin,3,02-02-1987 00:00,12,7.65,24.31017664,59,50.8333,6.399794076,0.425787089,5
HONNALI,Krishna Basin,3,02-02-1987 00:00,45,7.42,22.21239222,112,133.333,4.371959611,2.356637003,5
HAVERI,Krishna Basin,3,02-02-1987 00:00,35,8.07,25.65081537,250,104.167,6.679917865,1.669045759,4
HARIHAR,Krishna Basin,3,02-02-1987 00:00,26,7.4,25.82624643,403,148.333,6.646866952,1.743768138,20
YADGIR,Krishna Basin,3,02-02-1987 00:00,20.976,7.96,25.71369064,489,177.544,7.03672175,1.830961087,30.0251
SIRUGUPPA,Krishna Basin,3,02-02-1987 00:00,20.976,7.55,29.24756228,968,271.707,8.561671469,2.584669529,52.6241
DEVADURGA,Krishna Basin,3,02-02-1998 00:00,35.956,8.36,25,708.5694098,269.214,7.28,1.6,43.0377
SEDAM,Krishna Basin,3,02-02-1998 00:00,35.956,7.79,23,377.7346312,183.151,5.917119611,2.409286376,22.3827
YADGIR,Krishna Basin,3,02-02-1998 00:00,39.956,8.4,24,609.3848108,245.801,7.22,1.1,35.0187
SIRUGUPPA,Krishna Basin,3,02-02-1998 00:00,42.948,8.32,19,704.8439892,309.495,7.12,2.5,48.5101
BADAMI,Krishna Basin,3,02-02-2007 00:00,34.5,8.26,23,241.7932878,125.833,7,0.1,9.5
BHADRAVATI,Krishna Basin,3,02-02-2009 00:00,11.2,7.44,22.5,19.09340563,48.25,5.96,1.59,4.86
SHIMOGA,Krishna Basin,3,02-02-2015 00:00,23.57630187,7.32,23.5,216.6094802,120.015157,5.86,1.621924225,14.25644531
HONNALI,Krishna Basin,3,02-02-2015 00:00,23.42035364,7.98,25,276.2972303,120.7105628,6.635312978,1.521040821,14.53749147
BHADRAVATI,Krishna Basin,3,02-02-2015 00:00,17.6,7.25,23,59.13655066,64.25,5.98,0.58,4.86
SHIMOGA,Krishna Basin,3,02-03-1981 00:00,14,7.6,24.63645572,101,60,6.480463709,0.569211547,6
HAVERI,Krishna Basin,3,02-03-1981 00:00,26,8.1,23.15283446,185,127.5,5.713798717,1.621340509,15
SIRUGUPPA,Krishna Basin,3,02-03-1981 00:00,3.996,8.4,31.03380594,952,218.575,10.35101653,1.47979966,50.0604
SHIMOGA,Krishna Basin,3,02-03-1987 00:00,12,7.37,22.13394882,133,121.667,5.187978507,1.105856288,22
HONNALI,Krishna Basin,3,02-03-1987 00:00,29,7.7,24.51202593,210,110,6.079658127,1.538530008,9
HAVERI,Krishna Basin,3,02-03-1987 00:00,29,6.57,24.23395588,289,143.333,5.329643202,1.840993159,17
HARIHAR,Krishna Basin,3,02-03-1987 00:00,32,7.7,28.66820582,520,134.167,8.044135806,1.760440334,13
YADGIR,Krishna Basin,3,02-03-1987 00:00,22.972,7.77,27.1380208,500,153.182,7.575361541,1.650765597,22.9805
SIRUGUPPA,Krishna Basin,3,02-03-1987 00:00,22.972,7.51,31.19685721,1216,319.232,9.450609734,3.030694973,62.8325
YADGIR,Krishna Basin,3,02-03-1992 00:00,71.856,8.53,38,1254.969536,364.28,7.14,5.659189247,44.3135
SIRUGUPPA,Krishna Basin,3,02-03-1992 00:00,16.012,8.31,24,708.7320646,277.937,6.824314478,2.567680018,57.0977
DEVADURGA,Krishna Basin,3,02-03-1998 00:00,35.956,8.35,25.5,661.8499344,250.989,7.4,0.7,38.6637
SEDAM,Krishna Basin,3,02-03-1998 00:00,33.96,8.02,21,463.493166,232.826,5.805591298,2.773903566,35.5023
YADGIR,Krishna Basin,3,02-03-1998 00:00,35,8.55,22,564.6535579,241.4,7.32,1.2,36.936
SIRUGUPPA,Krishna Basin,3,02-03-1998 00:00,94.888,7.52,23,1022.33034,402.035,7.43,0.4,39.5555
SEDAM,Krishna Basin,3,02-03-2000 00:00,26.968,8.14,29.5,645.3864527,205.707,7.222136086,2.329083043,33.1889
YADGIR,Krishna Basin,3,02-03-2000 00:00,50.94,8.47,29.5,853.0600745,296.083,7.005398679,2.7,40.4959
SIRUGUPPA,Krishna Basin,3,02-03-2000 00:00,23.972,8.3,17,489.0284,228.076,7.87,1.2,40.355
BADAMI,Krishna Basin,3,02-03-2006 00:00,27.13,7.78,23.5,180.0799202,90.6583,6.8,0.9,5.48
BADAMI,Krishna Basin,3,02-03-2007 00:00,25.3,8.15,23,549.9341228,235.333,6.8,1.2,41.3
HONNALI,Krishna Basin,3,02-03-2009 00:00,9.6,7.74,28,164.1127866,40.2,7.300389166,0.242748301,3.888
HAVERI,Krishna Basin,3,02-03-2009 00:00,16,8.1,26,174.6582454,68.35,7.049531397,0.706654106,6.804
BHADRAVATI,Krishna Basin,3,02-03-2009 00:00,9.6,7.74,23,-66.19951058,40.2,5.27,1.01,3.888
SHIMOGA,Krishna Basin,3,02-03-2012 00:00,9.6,6.67,23.5,-97.44633498,48.3,3.66,1.7,5.832
HONNALI,Krishna Basin,3,02-03-2012 00:00,11.2,6.95,28,87.7943394,44.2,5.4,1.348,3.888
HAVERI,Krishna Basin,3,02-03-2012 00:00,12.8,7.11,26,59.68218031,52.25,5.2,1.925,4.86
BHADRAVATI,Krishna Basin,3,02-03-2012 00:00,8,6.7,23.5,-83.79790336,36.2,4.62,0.385,3.888
SHIMOGA,Krishna Basin,3,02-03-2015 00:00,11.2,7.35,25.5,-50.60235342,44.2,4.56,0.7,3.888
HONNALI,Krishna Basin,3,02-03-2015 00:00,17.6,7.54,26.5,170.4636711,88.55,5.43,2.28,10.692
BHADRAVATI,Krishna Basin,3,02-03-2015 00:00,16,7.22,21.5,132.0618938,68.35,6.49,3.33,6.804
SHIMOGA,Krishna Basin,3,02-04-1973 00:00,23.863033,7,22,195.8195736,123.2505374,5.68289723,1.550221365,14.85250051
HAVERI,Krishna Basin,3,02-04-1973 00:00,20.34129021,7.4,26.3,252,106.5214465,6.219809036,1.278575869,13.22493232
SHIMOGA,Krishna Basin,3,02-04-1974 00:00,12.20661935,7,25.5,68,65.89530679,5.327699638,0.599128511,8.865355484
HAVERI,Krishna Basin,3,02-04-1974 00:00,15.89929885,7.6,29.5,258,86.33693013,6.388658986,0.932658993,11.41129852
SHIMOGA,Krishna Basin,3,02-04-1979 00:00,16.02827349,7.1,23.41514404,78,83.11484302,5.376051381,0.900872526,10.40086757
HAVERI,Krishna Basin,3,02-04-1979 00:00,26.57169898,7.4,25.68173832,360,137.1971516,6.620000577,1.789669321,16.42815149
DEVADURGA,Krishna Basin,3,02-04-1979 00:00,37.75092766,7.5,28.08499247,659,194.5399901,7.819624725,2.732038745,22.81870854
YADGIR,Krishna Basin,3,02-04-1979 00:00,39.80704071,7.8,28.52703525,714,205.0876825,8.194358347,2.905393742,23.99432433
SHIMOGA,Krishna Basin,3,02-04-1983 00:00,8,7.6,26.00352633,102,28.3333,7.307977434,0.047043758,2
HAVERI,Krishna Basin,3,02-04-1983 00:00,18,8.2,27.80256029,310,70,8.258121693,0.723296723,6
SIRUGUPPA,Krishna Basin,3,02-04-1983 00:00,9.988,7.8,37.2081988,999,111.063,12.87931722,0.58900637,20.6623
SHIMOGA,Krishna Basin,3,02-04-1984 00:00,13,8,25.08696193,111.1648297,53.3333,6.955552673,0.464075513,5
YADGIR,Krishna Basin,3,02-04-1984 00:00,34.96,8.04,24.095574,683,287.47,5.927212396,3.332155606,48.0168
BADAMI,Krishna Basin,3,02-04-1984 00:00,25.96,7.83,23.90459671,648,273.576,5.957487477,2.899808681,50.0823
SIRUGUPPA,Krishna Basin,3,02-04-1984 00:00,16.98,7.49,25.88048573,924,323.469,6.989577528,2.984050578,67.4446
DEVADURGA,Krishna Basin,3,02-04-1990 00:00,37.028,8.53,24.96417533,494.5575003,205.069,6.553010739,2.651520543,26.9997
YADGIR,Krishna Basin,3,02-04-1990 00:00,37.028,8.53,24.8629092,715.4256242,284.368,6.511429633,3.358729018,46.0315
SEDAM,Krishna Basin,3,02-04-1994 00:00,39.032,7.99,25,455.9335652,192.168,6.217326467,2.605851156,22.7011
DEVADURGA,Krishna Basin,3,02-04-1996 00:00,40.032,8.4,26.5,666.396106,251.874,6.601751097,3.18027823,36.4306
SEDAM,Krishna Basin,3,02-04-1996 00:00,36.028,8.31,24,555.349368,235.799,6.319673316,2.88623407,34.975
DEVADURGA,Krishna Basin,3,02-04-2001 00:00,24.972,8.36,31,794.17403,204.757,8.7,3.4,34.1585
SEDAM,Krishna Basin,3,02-04-2001 00:00,41.948,8.4,31,659.0071454,204.227,7.182110778,2.842711815,23.8456
BADAMI,Krishna Basin,3,02-04-2001 00:00,20.16,7.68,24,1098.835957,418.545,6.327620491,3.966070627,88.3548
SHIMOGA,Krishna Basin,3,02-04-2007 00:00,29.2,8.1,28,289.4883715,116.333,6.12,1.9,10.4
BHADRAVATI,Krishna Basin,3,02-04-2007 00:00,15.2,8.24,30.25,280.4009485,80.1792,6.76,1.72,10.123
SEDAM,Krishna Basin,3,02-04-2007 00:00,40,8.04,26,276.5651447,195.833,3.89,0.8,23
YADGIR,Krishna Basin,3,02-04-2007 00:00,48,8.43,27,411.6783006,199.167,5.58,0.89,19
BHADRAVATI,Krishna Basin,3,02-04-2018 00:00,14,7.1,24.5,90,76.833,5.990427429,1,7.4
SHIMOGA,Krishna Basin,3,02-05-1977 00:00,22.75777831,7,29.5,396.9881635,116.8990649,6.723424895,1.477115694,14.06369249
HAVERI,Krishna Basin,3,02-05-1977 00:00,13.7028376,7.3,29,200,75.21064787,6.009375875,0.747221906,10.1897522
YADGIR,Krishna Basin,3,02-05-1977 00:00,29.67952759,7.1,29.5,530,154.4092504,7.096408716,2.074182605,18.58433881
HAVERI,Krishna Basin,3,02-05-1983 00:00,12,8,27.92348927,273,50.8333,8.365972165,0.341291075,5
DEVADURGA,Krishna Basin,3,02-05-1983 00:00,11.984,8.2,31.18457239,537,75.563,10.08108525,0.484127469,10.9447
YADGIR,Krishna Basin,3,02-05-1983 00:00,20.976,8.2,30.19508461,476,80.3445,9.355023645,0.862833286,6.69708
SIRUGUPPA,Krishna Basin,3,02-05-1983 00:00,20.976,7.9,35.86838692,870,100.594,11.98025981,0.909921001,11.5571
YADGIR,Krishna Basin,3,02-05-1988 00:00,14.012,7.91,25.03707833,224.8316367,94.7371,6.858783831,0.868457952,14.3297
BADAMI,Krishna Basin,3,02-05-1988 00:00,38.96,7.42,24.96954267,492.1292642,205.332,5.896270984,2.720799855,25.9038
DEVADURGA,Krishna Basin,3,02-05-1994 00:00,50.84,8.3,27.5,706.6719454,246.474,7.11,3.111467764,28.6497
SEDAM,Krishna Basin,3,02-05-1994 00:00,41.032,8.15,24,409.0238817,187.043,6.118108143,2.624861527,20.2711
SIRUGUPPA,Krishna Basin,3,02-05-1994 00:00,41.032,8.18,25,1025.642731,376.38,7.06,3.799351356,65.7121
HONNALI,Krishna Basin,3,02-05-2005 00:00,11.2,7.6,31,170.7261951,65.9688,5.4,1,9.1125
HONNALI,Krishna Basin,3,02-05-2011 00:00,17.6,4.870454826,32.5,381.5135056,76.4,5.95,1.187311638,7.776
HAVERI,Krishna Basin,3,02-05-2011 00:00,25.6,7.6,26,294.6343253,116.65,6.512176324,1.470648402,12.636
BHADRAVATI,Krishna Basin,3,02-05-2011 00:00,14.4,7.02,23.5,55.39718502,60.3,5.74,0.811234718,5.832
SHIMOGA,Krishna Basin,3,02-05-2014 00:00,9.6,7.33,28.5,-51.37644745,40.2,3.71,1.44,3.888
HONNALI,Krishna Basin,3,02-05-2014 00:00,17.6,7.62,29,324.9656368,76.4,7,3.7,7.776
HAVERI,Krishna Basin,3,02-05-2014 00:00,28.8,7.09,25.5,128.0894402,112.5,4.33,1.24,9.72
BHADRAVATI,Krishna Basin,3,02-05-2014 00:00,16,7.04,25,210.4153697,64.3,6.8,2.89,5.832
SHIMOGA,Krishna Basin,3,02-05-2016 00:00,9.6,6.3,27,76,56.4,0.58,21.7,7.776
HONNALI,Krishna Basin,3,02-05-2016 00:00,9.6,6.4,31,56,44.25,4.98,0.58,4.86
SHIMOGA,Krishna Basin,3,02-06-1975 00:00,23.12543049,8.3,27,329.945525,119.0170374,7.087874265,1.50156613,14.32731055
HAVERI,Krishna Basin,3,02-06-1975 00:00,16.54722513,9.1,26.5,183,87.89486271,6.903314879,0.965837803,11.28249565
fd,Krishna Basin,3,02-06-1975 00:00,17.10592679,7.8,26.5,194,90.65013034,6.231764037,1.011975114,11.57222391
SHIMOGA,Krishna Basin,3,02-06-1980 00:00,23.41779368,6.6,25.0399728,277.4319412,120.6923562,5.886157137,1.520795603,14.5348508
YADGIR,Krishna Basin,3,02-06-1980 00:00,40.74186149,7.7,28.72798676,739,209.8823578,8.235376691,2.984183535,24.52861519
SIRUGUPPA,Krishna Basin,3,02-06-1980 00:00,48.03338779,7,30.29540084,934,247.2807344,8.599087972,3.598746608,28.69611091
SHIMOGA,Krishna Basin,3,02-06-1986 00:00,20,7.65,24.21161828,120,79.1667,6.141278499,0.958313957,7
HONNALI,Krishna Basin,3,02-06-1986 00:00,38,7.6,17.61223403,160,240.833,2.414038034,3.175370468,35
HAVERI,Krishna Basin,3,02-06-1986 00:00,28,7.84,26.32605451,324,111.667,7.074234195,1.476114052,10
fd,Krishna Basin,3,02-06-1986 00:00,8,7.25,23.94329326,159,90.8333,6.113629717,0.650349872,17
HARIHAR,Krishna Basin,3,02-06-1986 00:00,51,8.13,24.06406653,600,269.167,5.528854539,3.728846699,34
YADGIR,Krishna Basin,3,02-06-1986 00:00,29.964,7.98,19.80855724,656,363.564,3.933580772,3.934380221,69.2769
BADAMI,Krishna Basin,3,02-06-1986 00:00,39.96,7.63,29.30137416,660,174.926,8.109577586,2.384780233,18.0063
SIRUGUPPA,Krishna Basin,3,02-06-1986 00:00,29.964,7.23,22.73666507,551,266.364,4.94732507,3.002466509,45.9489
DEVADURGA,Krishna Basin,3,02-06-1993 00:00,66,8.34,24.5,746.5895298,290.55,6.81,3.661542206,30.132
SIRUGUPPA,Krishna Basin,3,02-06-1993 00:00,63.852,8.22,26,891.0420386,327.067,6.88,4.015342915,40.1849
DEVADURGA,Krishna Basin,3,02-06-1997 00:00,29.964,8.7,26.5,787.7047087,283.576,7.24,2.990449445,50.0799
SEDAM,Krishna Basin,3,02-06-1997 00:00,33.96,8.56,27,514.5080996,189.289,6.934623471,2.413580521,25.0533
HARIHAR,Krishna Basin,3,02-06-2008 00:00,35.2,8.02,26.5,291.820105,116.35,6.561928615,1.803444702,6.804
BHADRAVATI,Krishna Basin,3,02-06-2008 00:00,17.6,7.86,26.5,67.29903081,72.35,5.02,1.4,6.804
BADAMI,Krishna Basin,3,02-06-2016 00:00,16.03,8.2,23.5,207.5549739,80.575,7.8,0.5,9.72
fd,Krishna Basin,3,02-07-1973 00:00,12.3695233,7.1,25.8,80,66.86523719,5.429244949,0.61470163,8.996979626
YADGIR,Krishna Basin,3,02-07-1979 00:00,27.65560222,7.8,25.91479191,389,142.7583862,6.94988671,1.881082798,17.04810344
DEVADURGA,Krishna Basin,3,02-07-1990 00:00,33.828,8.38,25.06796195,252.7966774,116.393,6.599071729,1.749564516,7.63749
YADGIR,Krishna Basin,3,02-07-1990 00:00,31.024,8.37,25.00138315,384.5217846,162.043,6.641193771,2.059342404,20.2759
SIRUGUPPA,Krishna Basin,3,02-07-1990 00:00,72.056,8.24,24.93416279,728.5032605,309.598,5.445963116,4.799711004,31.07
DEVADURGA,Krishna Basin,3,02-07-1993 00:00,24.02,8.14,25,444.5798787,164.287,7.36,1.441106766,25.0168
SHIMOGA,Krishna Basin,3,02-07-1994 00:00,1,7,24.5,93.8493178,46.0375,6.638037294,-0.019991405,10.449
HAVERI,Krishna Basin,3,02-07-2001 00:00,12.6,8.29,24.5,324.2683312,55.2938,10.6,-1.641207773,5.7105
YADGIR,Krishna Basin,3,02-07-2001 00:00,33.96,8.85,28,310.8292698,114.364,7.2,0.8,7.0713
SHIMOGA,Krishna Basin,3,02-07-2007 00:00,11.6,8.2,24.5,92.91603119,55.325,6.55,1.81,6.318
HAVERI,Krishna Basin,3,02-07-2007 00:00,20.4,7.17,24,174.5001893,91.5,6.146221172,1.056446352,9.72
fd,Krishna Basin,3,02-07-2007 00:00,36.4,8,25.5,335.023683,142.637,6.374957138,2.074911157,12.393
BHADRAVATI,Krishna Basin,3,02-07-2007 00:00,16.4,7.86,24,35.06457044,66.8187,5.28,1.98,6.1965
BADAMI,Krishna Basin,3,02-07-2007 00:00,55.31,8.5,23,276.6255557,145.358,6.8,1,1.7
SHIMOGA,Krishna Basin,3,02-07-2012 00:00,4,7.01,24,-13.51746222,18.1,6.29,0.2,1.944
HONNALI,Krishna Basin,3,02-07-2012 00:00,4.8,7.09,26.5,34.02465321,22.125,6.09,0.59,2.43
HAVERI,Krishna Basin,3,02-07-2012 00:00,9.6,7.59,26,21.23809846,44.25,5.5,0.79,4.86
BHADRAVATI,Krishna Basin,3,02-07-2012 00:00,32,7.61,25,206.280857,124.55,5.5,0.79,10.692
GOKAK,Krishna Basin,3,02-07-2015 00:00,24.05,7.7,22,127.5567018,96.5833,6.232482612,0.7,8.75
SHIMOGA,Krishna Basin,3,02-07-2018 00:00,10,6.92,24,50,41.667,6.623426375,1.9,0
HONNALI,Krishna Basin,3,02-07-2018 00:00,11,7.11,27.01,42,45.833,6.204775153,1.1,0
HAVERI,Krishna Basin,3,02-07-2018 00:00,11,7.34,25,76,60.833,6.143273785,1.3,6
fd,Krishna Basin,3,02-07-2018 00:00,10,7.36,25,90,54.167,6.56740368,1.1,5
BHADRAVATI,Krishna Basin,3,02-07-2018 00:00,32,7.73,24,176,168.333,4.27381456,6,14
GOKAK,Krishna Basin,3,02-07-2018 00:00,18,7.4,23,90,85,6.753224244,1.1,4
GOKAK,Krishna Basin,3,02-07-2019 00:00,11,7.62,23.5,102,70.833,6.275347719,1.3,10
SHIMOGA,Krishna Basin,3,02-08-1976 00:00,23.567827,7.8,24,249.4728744,121.557313,6.398089382,1.530776907,14.64257143
YADGIR,Krishna Basin,3,02-08-1976 00:00,23.34665821,8,25.5,289.7086782,120.2871439,6.715624442,1.516168369,14.48491476
SHIMOGA,Krishna Basin,3,02-08-1982 00:00,4,7.6,24.59557843,21,26.6667,6.723323383,-0.074096209,4
fd,Krishna Basin,3,02-08-1982 00:00,30,6.9,21.86961843,35,104.167,4.316512297,1.58330526,7
DEVADURGA,Krishna Basin,3,02-08-1993 00:00,24.02,8.15,26,263.1648245,104.549,6.857833822,1.307870921,10.6799
SEDAM,Krishna Basin,3,02-08-1993 00:00,38.032,8.32,21,318.8524934,184.099,5.87981869,2.480479528,21.3646
YADGIR,Krishna Basin,3,02-08-1993 00:00,36.028,8.05,26,410.2635228,163.912,6.473497154,2.254210397,17.722
SIRUGUPPA,Krishna Basin,3,02-08-1993 00:00,24.02,8.3,24,703.5338184,269.587,7.14,2.437359806,50.2888
SHIMOGA,Krishna Basin,3,02-08-1999 00:00,9,8.16,24.5,43.67173201,33.1312,7.06976626,0.142535863,2.5515
HONNALI,Krishna Basin,3,02-08-1999 00:00,8.6,7.68,20.8,-67.20498976,31.625,6.312456274,0.097889187,2.43
HAVERI,Krishna Basin,3,02-08-1999 00:00,11.6,7.24,26,135.3931584,51.7812,6.698132475,0.406080699,5.4675
fd,Krishna Basin,3,02-08-1999 00:00,12,8.29,24,79.53747285,52.7812,6.988699619,0.419622162,5.4675
HARIHAR,Krishna Basin,3,02-08-1999 00:00,45.2,7.74,22,307.7446536,174.256,5.51672308,2.64599581,14.7015
SEDAM,Krishna Basin,3,02-08-1999 00:00,24.972,8.2,26.5,587.7278535,214.882,6.893829436,2.327669825,36.5885
HIRIYUR,Krishna Basin,3,02-08-1999 00:00,31.2,8.2,24,298.0436035,141.788,6.414290165,1.87997225,15.309
YADGIR,Krishna Basin,3,02-08-1999 00:00,24.972,8.31,26.5,513.5396019,188.557,7.168389552,1.3,30.2705
HAVERI,Krishna Basin,3,02-08-1999 00:00,15.6,7.82,25,153.5275362,70.8938,6.769252462,0.71077692,7.6545
SIRUGUPPA,Krishna Basin,3,02-08-1999 00:00,49.94,8.2,20,696.6595185,313.327,6.99,0.9,45.2344
fd,Krishna Basin,3,02-08-2004 00:00,7.8,7.37,26.5,158.1798753,52.4062,6.935719769,0.282151996,7.8975
SEDAM,Krishna Basin,3,02-08-2004 00:00,29,8.12,22,212.8691057,130.833,6.157684307,1.696492301,14
YADGIR,Krishna Basin,3,02-08-2004 00:00,28,8.59,23,229.0686514,140.833,6.4,0.2,17
MUDHOL,Krishna Basin,3,02-08-2004 00:00,26.77846092,7.67,25,167.9882596,124.613407,4.7,3.1,12.44972245
fd,Krishna Basin,3,02-08-2010 00:00,6.4,7.09,24.5,34.05221645,28.15,6.553205121,0.007792476,2.916
HARIHAR,Krishna Basin,3,02-08-2010 00:00,33.6,7.89,24.5,328.2349878,148.8,6.24865358,2.028090201,15.552
BHADRAVATI,Krishna Basin,3,02-08-2010 00:00,20.8,7.56,24,100.9396075,84.4,5.52,1.488694035,7.776
HAVERI,Krishna Basin,3,02-08-2010 00:00,17.6,7.79,26.5,214.8738803,78.425,6.903625574,0.854371554,8.262
SHIMOGA,Krishna Basin,3,02-08-2013 00:00,23.41625605,8.548314738,25.0397658,277.4350392,120.6916882,6.952069175,1.520880173,14.53571647
HONNALI,Krishna Basin,3,02-08-2013 00:00,23.41625605,8.548314738,25.0397658,277.4350392,120.6916882,6.952069175,1.520880173,14.53571647
fd,Krishna Basin,3,02-08-2013 00:00,9.6,7.13,26.5,97.72361653,32.1,6.764271196,0.16341871,1.944
HARIHAR,Krishna Basin,3,02-08-2013 00:00,35.2,7.73,26,323.0832848,132.55,6.329802988,1.945620902,10.692
