,station_name,district_name,block_name,basin_name,sub_basin_name,basin_id,date_collection,PH.1,TEMPERATURE,TOTAL DISSOLVED SOLIDS(mg/L),TOTAL HARDNESS(mg/L),DISSOLVED OXYGEN(mg/L),BIOCHEMICAL OXYGEN DEMAND(mg/L)
2805,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-03-2016 00:00,7.74,25,337.0598797,164.9,6.08,2.55
876,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-03-2017 00:00,7.52,29,156.319963,49.0667,6.7,2.77
2985,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-03-2017 00:00,7.81,25,301.1943751,132.75,6.03,0.97
769,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-03-2018 00:00,8.4,24.30601675,150,100,7.327722049,1.28165209
2806,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-03-2018 00:00,7.51,23,782.103346,333.75,2.16,9.4
343,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-03-2019 00:00,7.95,24,363.3813987,130.288,4.68,1.31
777,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-03-2019 00:00,7.8,28.02455414,350,100.333,5.581115834,1.289964769
2842,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-03-2019 00:00,7.79,24,-6.703118282,24.15,7.212925664,0.024665289
3715,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1972 00:00,7.6,23,864,431.667,1.864990024,19.1
4028,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1974 00:00,7.6,28.5,457.9403406,167.983,5.661096201,2.284507095
19,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1975 00:00,7.9,27.80837456,260,64.1667,5.9504361,0.657108943
1494,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1975 00:00,7.35,22,-49.33496664,37.4083,7.12440482,0.358767513
4004,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1975 00:00,8.6,23.5,274.4154057,183.889,7.8,1.3
8,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1976 00:00,8,24.56292214,68,55.8333,7.249385751,0.509135044
1349,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1976 00:00,6.91,23.5,52.24031902,60.25,6.504245005,0.676715888
1694,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1976 00:00,7.59,20.5,109.8292761,117.988,6.71,0.29
2453,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,01-04-1976 00:00,7.5,24.36264857,200,121.667,6.586509488,1.660714763
3675,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1976 00:00,7.5,25.36138737,62,33.3333,6.773654447,0.116029108
461,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1977 00:00,7.7,23.5,154.2281998,134.919,7.56,1.305607159
1161,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1977 00:00,8.1,25.83682011,64,22.5,7.058382439,-0.073154085
3788,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1977 00:00,8.727911765,19,54.12677319,135.5927519,7.861134944,2.218462634
471,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1978 00:00,7.3,27.5,259.4792165,181.375,8.49,1.98
994,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1978 00:00,8.12,29.5,393.312407,120.875,6.129727455,1.415498793
1831,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1978 00:00,8.7,25.19962377,241.1064621,120.9824349,7.096275291,1.640548283
3998,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1978 00:00,8.19,25.19964233,241.0990621,120.9822364,6.764507998,1.640527144
138,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1980 00:00,7.35,22.5,-68.1922463,20.1938,7.153687357,0.0341915
1120,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1980 00:00,7.77,26,298.3735749,120.65,5.88,1.938700673
1702,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1980 00:00,8.18,26,156.5095468,140.827,8.77,2.27
3925,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1980 00:00,7.6,28,652.6836115,268.034,5.162744989,4.045599245
5674,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,01-04-1980 00:00,9,27.5,311.4078991,115.523187,7.002982728,1.42660653
232,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1981 00:00,8.7,25.97504624,384,166.667,6.499303144,2.449097061
1457,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1981 00:00,7.4,21.5,-40.80160211,69.2438,7.71,0.59
1573,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1981 00:00,8.548169142,25.19970897,241.1123543,120.9825448,6.997433575,1.640552548
3951,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1981 00:00,7.9,22.5,287.1420482,171.744,6.6,0.4
5664,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,01-04-1981 00:00,8.2,25,235.1874436,121.4369778,6.79365911,1.658694856
518,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1982 00:00,8.14,22,114.7196305,114.667,7.200831514,1.698582606
1015,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1982 00:00,8.5,30.5,330.7164776,74.725,6.501861187,0.563098971
3699,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1982 00:00,7.6,24.92476618,91,57.5,6.847007141,0.538523807
5698,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,01-04-1982 00:00,8,24.2936864,223,133.976,6.860123365,1.876025495
1554,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1983 00:00,7.53,25,682.0180674,326.05,3.72,11.76
3957,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1983 00:00,8.642549321,22,144.6967608,128.493828,7.442695449,1.938413352
4492,Cholachagudda,Bagalkot,BADAMI,Krishna Basin,Krishna Upper,3,01-04-1983 00:00,8.2,37.48334606,1034,182,1.887330431,2.725083333
1253,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1984 00:00,7.43,25,92.67036592,54.2875,6.671690369,0.495186424
176,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1985 00:00,7.96,18,105.4414098,168.75,7.49,0.59
1370,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1985 00:00,7.93,23,289,99,5.216159367,0.2
1728,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1985 00:00,8.18,23.5,93.80236276,75.5333,7.12,0.84
4078,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1985 00:00,7.7,25.73783476,356,159.5653564,5.980665582,2.319593569
4424,Cholachagudda,Bagalkot,BADAMI,Krishna Basin,Krishna Upper,3,01-04-1985 00:00,8.1,26.5,52.7230273,18.6063,7,1.6
5630,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,01-04-1985 00:00,7.12,23.5,212.5255323,72.2,4.704,0.2
411,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1986 00:00,8,24.78150883,208,115,6.800806114,1.54437766
943,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1986 00:00,7.64,27,868,324.212,1.53,15.9
1782,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1986 00:00,7.92,26,334.1624891,153.292,6.633036427,0.8
3840,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1986 00:00,7.47,25.1804493,264.6494215,132.413,6.234182444,1.840076182
5614,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,01-04-1986 00:00,7.86,28,425.1047096,160.85,5.938818574,2.186867723
429,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1987 00:00,8,28.64051919,400,108.167,5.438043566,1.427439106
840,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1987 00:00,7.25,31,339.5619948,162.034,8.1,1.67
956,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1987 00:00,8.25,28,226,118.333,7.825415458,1
2506,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,01-04-1987 00:00,7.74,24,260.8460724,70.8938,4.45,0.67
440,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1988 00:00,8.12,23,-2.792326048,42.6562,7.459196308,0.397701952
844,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1988 00:00,7,30,336.0317108,259.569,10.07,3.65
1230,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1988 00:00,7.2,25.5,86.43789854,78.3875,7.61,-0.020523803
2595,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,01-04-1988 00:00,8.25,25,265.6766649,116.7,6.29,1.38
268,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1989 00:00,7.2,24.5,-259.6303323,39.675,11.89,-3.384668772
707,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1989 00:00,7.63,22,152.7528302,132.583,6.767615577,2.009257098
1218,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1989 00:00,8.72,23.5,-190.0611674,30.05,10.9,-1.96137182
2718,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,01-04-1989 00:00,7.16,26.5,181.7653415,64.35,5.94,0.99
402,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1990 00:00,7.58,22,574,317.5,5.736829833,3.4
625,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1990 00:00,7.5,29.56455963,430,99.1667,4.832393595,1.270589114
914,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1990 00:00,7.95,24,252.6623046,144.75,6.8,1.02
2670,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,01-04-1990 00:00,6.78,24.5,58.98864507,28.175,5.71,0.89
389,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1991 00:00,7.44,28,150,104.45,7.931872469,0.752350452
801,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1991 00:00,7.78,31,349.3153092,75.1562,5.962849235,0.544502884
1317,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1991 00:00,6.87,24,-15.3163028,20.1,6.637380957,-0.045599388
1603,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1991 00:00,8.548169142,25.19970897,241.1123543,120.9825448,6.997433575,1.640552548
2699,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,01-04-1991 00:00,7.4,26.5,287.3159116,189.631,8,2
3613,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1991 00:00,7.7,27.25840241,680,272.5172711,4.74940748,4.295711226
5750,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,01-04-1991 00:00,8.25,24.95784678,551.7552874,271.192,5.982406918,4.259027173
632,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1992 00:00,7.88,25.5,46.1682456,24.05,7.067450632,-0.055213749
1307,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1992 00:00,7.72,26.5,75.41492329,20.1,6.81,-0.147378334
1832,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1992 00:00,7.27,23.13376902,98,105,6.988361596,1.368296766
384,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1993 00:00,7.81,22,118.07583,116.25,6.977196124,1.72602312
644,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1993 00:00,7.67,31,477.5727413,135.562,5.54923912,1.592031411
1376,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1993 00:00,7.23,25.312638,94.15676801,50,6.52889258,0.403605696
1641,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1993 00:00,7.8,26.5319126,300,114.167,6.038434604,1.530978136
2564,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,01-04-1993 00:00,7,25.5,77.09115691,41.7188,6.4,0.7
3881,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1993 00:00,8.2,23,287.9891776,99.5833,4.9,0.2
5502,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,01-04-1993 00:00,7.54,25.5,212.2448201,102.269,6.403352225,1.30121607
372,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1994 00:00,8.548169142,25.19970897,241.1123543,120.9825448,6.997433575,1.640552548
656,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1994 00:00,7.2,25.5,276.7750047,132.663,6.010066917,1.828284626
1298,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1994 00:00,7.94,26.5,133.0471799,48.3,6.8327721,0.313223081
1656,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1994 00:00,7.27,25.5,138.7477085,67.6562,6.423709793,0.700966111
2552,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,01-04-1994 00:00,7.86,25.5,123.1372415,60.3,6.849171552,0.573417998
72,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1995 00:00,8.2,22,230.6870606,114.688,5.73,0.6
815,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1995 00:00,8.6,28,289.7594348,181.088,9.4,0.33400809
1287,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1995 00:00,7.83,25.5,297.0602818,72.35,4.6,0.6
1871,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1995 00:00,7.1,23.76928345,170,122.5,6.53719807,1.674874307
2540,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,01-04-1995 00:00,7.4,23.20942333,140,122.5,6.936244223,1.674506877
3465,KELLODU,Chitradurga,HIRIYUR,Krishna Basin,Tungabhadra Lower,3,01-04-1995 00:00,7.8,25.37189234,124,61.6667,6.788292596,0.611726521
4156,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1995 00:00,8.2,22.5,198.066803,145.587,6.996579566,2.208737115
5442,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,01-04-1995 00:00,7.86,24.66537747,50,45,7.188559138,0.319675648
827,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1996 00:00,8,23,459.4862256,260.375,6.148282851,4.173286769
932,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1996 00:00,7.9,26,356.549766,60.25,3.09,3.159471371
2681,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,01-04-1996 00:00,7.53,23.5,145.9929526,104.4,6.65756415,1.442367896
359,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1997 00:00,8.64,20,542.3961937,355.408,7.742946912,0.6
675,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1997 00:00,7.7,31.5,362.6352942,108.1,6.72,1.38
1391,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1997 00:00,7.6,25.49254908,45,22.25,6.860057627,-0.077776549
2537,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,01-04-1997 00:00,7.8,25.021612,98,58.3333,6.936645406,0.553174002
3333,Malkhed,Gulbarga,SEDAM,Krishna Basin,Bhima Lower,3,01-04-1997 00:00,7.6,25.79942131,118,48.3333,6.585640503,0.378746141
3535,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1997 00:00,8.7,25.01498195,202,105.8742156,7.216480186,1.380290022
84,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1998 00:00,7.67,23.5,356.0143002,209.869,6.91,0.49
687,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1998 00:00,8.2,27,154.8375913,136.675,9.3,1.1
1402,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1998 00:00,7.5,26.49175288,128,35.8333,6.346407451,0.160527599
1542,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-1998 00:00,6.34,24,118.0097824,20.1,4.07,1.16
3312,Malkhed,Gulbarga,SEDAM,Krishna Basin,Bhima Lower,3,01-04-1998 00:00,8,25.86568123,80,29.1667,6.941244894,0.043492998
3754,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1998 00:00,7.77,25,414,249.167,7.486418211,1.1
5266,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,01-04-1998 00:00,8.3,26,202.4121446,89.2994,6.90299267,1.050279172
445,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-1999 00:00,8.02,23.5,73.67573428,70.3375,7.169200612,0.851686835
829,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-1999 00:00,8.2,29.5,488.6373953,190.131,6.82,1.38
1273,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-1999 00:00,8.1,23,-67.8452852,38.6875,8.1,1.3
2521,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,01-04-1999 00:00,7.25,27,193.302884,68.35,6.202182629,0.634849085
3303,Malkhed,Gulbarga,SEDAM,Krishna Basin,Bhima Lower,3,01-04-1999 00:00,8.3,24.65835113,126,79.38096991,7.245059019,0.91677135
3933,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-1999 00:00,8.614095173,23,174.8867566,126.1275201,7.303215617,1.845063591
5293,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,01-04-1999 00:00,8.32,24.95093394,244.6565193,139.35,7.24,1.645308621
788,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-2000 00:00,8.1,24.53511077,90,66.6667,7.25700706,0.698645178
1321,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-2000 00:00,7.62,26,184.3886624,80.4,6.36,1.59
279,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-2001 00:00,8.2,23,29.7882306,58,7.424352325,0.66379047
850,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-2001 00:00,6.89,26,203.3220247,42.7188,4.6,1.1
1485,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-2001 00:00,8.1,24,-188.1920636,23.6,9.9,0.9
288,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-2002 00:00,8.3,24.5,191.6906465,189.631,9.48,0.800154048
861,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-2002 00:00,8.24,29,417.8443515,151.831,6.1,3.8
1512,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-2002 00:00,7.56,25,37.1748065,28.15,6.904263737,0.041925185
3274,Malkhed,Gulbarga,SEDAM,Krishna Basin,Bhima Lower,3,01-04-2002 00:00,8,24.86590481,180,100,6.863613622,1.282016196
1921,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-2004 00:00,7.13,23,-100.8014061,21.2194,7.51,0.98
2936,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-04-2004 00:00,7.8,22.80427449,194,157.417,7.126250705,2.285104567
3116,Malkhed,Gulbarga,SEDAM,Krishna Basin,Bhima Lower,3,01-04-2004 00:00,7.93,28,552.3542644,193.25,4.82,3.40580627
3923,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-04-2004 00:00,8.3,22.5,387.2580978,224.377,6.6,2
219,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-04-2006 00:00,7.33,24.69923833,50,44.1667,6.836648192,0.305102543
730,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-2006 00:00,7.88,23,94.43762067,88.45,7.043760308,1.191830834
1083,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-2006 00:00,7.46,22.5,-34.20476989,36.2,7.134608071,0.311768102
1549,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-2006 00:00,7.23,27,146.5513755,28.15,5.43,2.03
2770,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-04-2006 00:00,7.14,22,-51.79753737,36.25,6.994354643,0.338673621
3078,Malkhed,Gulbarga,SEDAM,Krishna Basin,Bhima Lower,3,01-04-2006 00:00,7.4,24,223.4557475,132.55,6.345398808,1.90447976
2759,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-04-2008 00:00,7.5,24.5,155.7950697,92.35,6.569890655,1.181302162
3411,KELLODU,Chitradurga,HIRIYUR,Krishna Basin,Tungabhadra Lower,3,01-04-2008 00:00,8.4,28.42884295,436,130,5.63918549,1.809268444
4275,KUPPELUR,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-2008 00:00,7.85,24.5,317,235.833,8.268334593,1
4526,Cholachagudda,Bagalkot,BADAMI,Krishna Basin,Krishna Upper,3,01-04-2008 00:00,7.8,19,154.5706771,183.438,6.99940934,3.047465012
3003,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-04-2009 00:00,7.55,22,84.41775246,100.4,6.897812951,1.451150176
2893,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-04-2013 00:00,7.5,25,132.2043375,72.9062,6.611796791,0.818066556
1745,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-2014 00:00,7.32,23.5,140.7819943,90.9083,6.32,0.82
2904,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-04-2014 00:00,7.7,25.5,398.2962236,110.708,4.15,0.55
3374,Malkhed,Gulbarga,SEDAM,Krishna Basin,Bhima Lower,3,01-04-2014 00:00,7.7,25.73196381,118,50,6.664865416,0.407862183
1629,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,01-04-2015 00:00,7.7,36.49477429,650,29.3333,2.874146443,0.053563733
2794,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-04-2015 00:00,7.22,24.5,26.9070916,31.65,6.731463998,0.128658489
2953,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-04-2016 00:00,7.48,25,64,43.333,6.68180184,1
780,Honnali,Davanagere,HONNALI,Krishna Basin,Tungabhadra Upper,3,01-04-2019 00:00,8.317540307,26.01628837,110,39.1667,7.027438823,0.219520444
1057,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-04-2019 00:00,7.8,28.6,261.4540356,73.4187,6,2.2
2845,HOLEHONNUR,Shimoga,BHADRAVATI,Krishna Basin,Tungabhadra Upper,3,01-04-2019 00:00,6.86,25,-23.38606545,16.1,6.84,0.78
3717,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-05-1972 00:00,7.65,24.5,854,321.856,2.2,8.05
587,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-05-1973 00:00,7.6,23.5,240,207.083,8.206887058,0.4
978,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-05-1973 00:00,8,24.94436742,130,75,6.99094384,0.844705154
111,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-05-1974 00:00,7.72,22.5,213.4208469,128.181,6,1.9
1199,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-05-1974 00:00,7.24,25.5,310.0560696,148.337,5.947332359,2.100097975
4026,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-05-1974 00:00,8.2,28.5,556.0986256,187.524,5.5,0.7
123,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-05-1975 00:00,7.6,23.5,346.3080456,232.875,7.6,0.9
1492,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-05-1975 00:00,7.3,25,35.79103129,43.1937,6.8,2
4002,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-05-1975 00:00,8.5,18.5,122.2325718,129.066,6.3,2.2
134,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-05-1976 00:00,7.83,24,370.9427435,163.15,5.5,1.07
1271,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,01-05-1976 00:00,8.1,25,200.1491772,66.8688,5.6,1.9
2371,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,01-05-1976 00:00,8,25.41484523,88,44,7.012927088,0.302691065
3677,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,01-05-1976 00:00,8.1,26.18222492,106,33.3333,6.865034404,0.11660258
472,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,01-05-1978 00:00,8.2,27.5,527.3283557,236.725,6.87,1.28
